user_id_experi,whether_active
19022627,No
347425053,No
88283194,No
65937170,No
579275009,No
320275261,No
36667966,No
476517739,No
35005291,No
2236566084,No
361313983,No
53506552,No
1526183060,No
821399311,No
1515611550,No
630450707,Yes
298726497,No
44896645,No
2154729774,No
768077134095118337,No
62507660,No
34175835,No
588631377,No
15182943,No
75864539,No
329078332,No
791953070850646016,No
20948750,No
175085417,No
4091227407,No
1198945374,No
96411400,No
101076998,No
2266880004,No
2800458616,No
1431493604,No
367830387,No
6798862,No
795646632943636481,No
47747133,No
236855399,No
98891641,No
394945596,No
115635864,No
569374728,No
16096263,No
95440086,No
528138404,No
328208429,No
72938553,No
2972155870,No
1628265182,No
122415060,No
4264937254,No
325967224,No
34602739,No
102611957,No
796009500599721984,No
164982238,No
498757115,No
3148118937,No
2373077611,No
146854424,No
1477351771,No
309890984,No
17126306,No
928582825,No
2195033803,No
399037881,No
19273402,No
41489388,No
2216088554,No
98177499,No
880742886,No
2682185777,No
4473210739,No
621122837,No
6444622,No
236649070,No
66737447,No
314686291,No
599531261,No
798620239,No
982064118,No
349033999,No
35811757,No
397439537,No
4758727915,No
136877426,No
726550880,No
97355940,No
182501174,No
237925217,No
4708543042,No
797107888917532672,No
42371747,No
320909030,No
141271246,No
577095720,No
61212285,No
3378554417,No
19181844,No
46898921,No
24595213,No
15512995,No
779492010,No
46632791,No
82540032,No
1688175043,No
68279679,No
225664678,No
32167638,No
716850865,No
918742332,No
241997922,No
494209673,No
508084280,No
381335338,No
770606189839126528,No
65138263,No
2618842076,No
213060183,Yes
16464218,No
583441494,No
156198324,No
3339277875,No
581116722,No
361615296,No
19764998,No
347560553,No
545272193,No
183154868,No
21005195,No
2273329645,No
2166638604,No
14179329,No
313560239,No
494206677,No
23168294,No
125650028,No
851645053,No
252352391,No
14943648,No
142245903,No
208290586,No
216233305,No
9238852,No
2671534411,No
281911333,No
738077241599352833,No
57764758,No
2381737553,No
245559934,No
353899980,No
774544186922061825,No
14775460,No
34338886,No
319125721,No
275649940,No
61538591,No
76584269,Yes
166473207,No
96930446,No
3131039308,No
23048016,No
1577510622,No
728704406779248640,No
1298178577,No
255613732,No
788132640578605056,No
54477310,No
19230970,No
103596223,No
26103360,No
71548087,No
64203120,No
516304987,No
146366224,No
241148749,No
47560962,No
165085783,No
157754047,No
162340562,No
729370670,No
216460216,No
3014240350,No
3879021226,No
2921269699,No
18017497,No
255584314,No
77433338,No
25318115,No
1417638818,No
90212179,No
1844190636,No
21850314,No
361497049,No
553031167,No
302787205,No
1454746249,No
2222698471,No
2369922028,No
1342890242,No
145299291,No
105380969,No
8699612,No
902571277,No
719446423192866816,No
2906630166,No
758859467223990273,No
187116378,No
2562289441,No
27404471,No
567602439,No
158026443,No
2438443749,No
217888370,No
42043027,No
229489271,No
1327014067,No
123986777,No
221163576,No
152727557,No
2438518389,No
545014407,No
61374037,No
258270982,No
88743331,No
22266982,No
96691829,No
65677879,No
47314415,No
4082173048,No
729352392425213952,No
415455132,No
185591130,No
2984153235,No
2449898280,No
2852941692,No
1568524057,No
1065978944,No
101057732,No
862764198,No
2208324335,No
777881429715914752,No
167684507,No
1583722038,No
555518975,No
43597889,No
80350713,No
810995676,No
480064705,No
3255152359,No
18784961,No
738104570132463616,No
20868424,No
13471202,No
45072856,No
2255625337,No
305562060,No
188397745,No
126899504,No
229286414,No
33572294,No
12241062,No
47894846,No
377866568,No
70479645,No
764079794,No
17000855,No
2608208330,No
282683778,No
211600231,No
95380006,No
461595055,No
362766414,No
3075575168,No
735171454803709953,No
3864307895,No
234427381,No
857286540,No
750161892878852097,No
24328214,No
2346810774,No
796919054174916609,No
723447037732118528,No
1171440462,No
251862943,No
342665159,No
259311264,No
17187670,No
16387631,No
16082982,No
17757282,No
255670226,No
41649344,No
1118151961,No
51786873,No
23497718,No
6090642,No
25579093,No
51395884,No
93964759,No
24166540,No
755083301358931968,No
48040595,No
63919977,No
11798342,No
319104368,No
2955606547,No
61645110,No
23319527,No
176117605,No
85689253,No
44138598,No
417076593,No
31380384,No
2491153886,No
251295443,No
2526234165,No
3380629378,No
87087057,No
544573543,No
85167720,No
514784292,No
2392733896,No
702163844601401344,No
556734588,No
108743064,No
1228051986,No
307360094,No
2901505328,No
37031664,No
317578850,No
30747247,No
611144567,No
14270441,No
227765308,No
271211673,No
54204517,No
30839985,No
227778757,No
29632854,No
558197416,No
3301499319,No
20142261,No
56629665,No
2473033850,No
797507517202870272,No
3232151900,No
95119628,No
53364633,No
348484311,No
38219876,No
550250804,No
27406845,No
752446091166003204,No
103091168,No
270942939,No
449167563,No
1660953337,No
724043072,No
456890740,No
4739186597,No
49576954,Yes
3293619897,No
248009855,No
50692708,No
14714640,No
848267570,No
2531506076,No
532130811,No
24544757,No
21651074,Yes
21000531,No
545872232,No
1722723162,No
522768886,No
95410607,No
277677696,No
1247387130,No
1387267123,Yes
746695081642561536,No
771120017257660416,No
1548937333,No
858441744,No
1203174451,No
1711776426,No
14174259,No
315896451,No
209542391,No
703924902,No
47687512,No
393944957,No
40552570,Yes
220411007,No
18438538,No
755080,No
192548875,No
319061349,No
52452960,No
3236138867,No
415019975,No
410965903,No
90911580,No
2800223095,Yes
11579862,No
42084462,No
9614422,No
494325849,No
21145162,No
1976287740,No
2528223968,No
557978237,No
267423926,No
23367000,No
121318872,Yes
286743424,No
215054776,No
89697010,No
12990382,Yes
752848767510978560,No
2365043832,No
27495132,No
861323772,No
3257076961,No
277753847,No
157978194,No
17836921,No
2397689268,No
742381512004407297,No
3150289771,No
1600786148,No
8803432,No
28314729,No
789691149459914752,Yes
4893071304,Yes
14700303,No
18775623,No
348829793,No
42733929,No
69484226,No
3084947981,No
22770097,No
15198621,No
781212698,No
943276956,No
358929393,No
4214204713,No
944969299,No
15505194,No
43679357,No
176095861,No
21796074,No
16543736,Yes
32068339,No
22454611,No
14850093,No
595728279,No
1222472503,No
466587271,No
2734836958,No
20538918,No
25805398,No
2323965066,No
568997840,No
1466110303,No
716422278922313728,No
376257732,No
85780379,No
217198836,No
3742475534,No
873296534,No
26002541,No
440112217,No
799399130,No
351123880,No
737858729354350592,No
25338634,No
128257538,No
719331920857829376,No
216284532,No
104549508,No
883435735,No
1117035426,No
100049952,No
242931055,No
791166101006585857,Yes
296356561,No
717747938684977152,No
542785859,No
21234862,No
1589158129,No
288616007,No
144054572,No
92923106,No
19533744,No
14873714,No
922362608,No
44106580,No
3898341375,No
4647236601,No
79590645,No
808338818,No
410791784,No
330075667,No
97781741,No
3308671617,No
247788684,No
27340833,No
39217139,No
30949647,No
443620080,No
325527178,No
72844074,No
117560528,No
216660177,No
54528620,Yes
785653,No
11037952,No
3223932968,No
64555987,No
2725396884,No
437001171,No
14751142,Yes
50358415,No
332899706,No
4619005656,No
1422404605,No
2755015264,No
27426298,No
190020863,No
5979042,Yes
20869961,No
52110780,No
40128465,No
2995736386,No
798143442685755392,No
31224604,No
744869017,No
276434233,No
286122382,No
946760586,No
272995993,No
370500323,No
133463777,No
457678620,No
797260509846401025,No
570103667,No
295614902,No
21757700,No
3245093197,No
786825663822954496,No
2519672255,No
17704691,No
715998799202750464,No
197914951,No
538160189,No
14750654,No
2383422907,No
761839268335542272,No
13789392,No
371729504,No
368787683,No
19585408,No
2690680790,No
1543065206,No
20624053,No
27830952,No
115487106,No
155580590,No
161705768,No
57493418,No
798244676268597248,No
959783083,No
35989093,No
3154978622,No
64073573,No
50804007,No
4764522918,No
474807036,No
108139168,No
18990027,No
4811140587,No
250182550,No
279596242,No
221111147,No
17248402,No
167760162,No
22620182,No
177603947,No
68270085,No
561449171,No
319672097,No
725787705158852610,No
352692105,No
1230093582,No
2971762210,No
6382412,No
520562823,No
798264681919967232,No
26300486,No
258077403,No
774223682482868224,No
16927781,No
226708917,No
16790101,No
3027673627,No
43202905,No
3025478429,Yes
22156838,No
2304793073,No
1870505275,No
3379553531,No
213667522,No
152239459,No
267266289,No
490268144,No
97534492,No
367539891,No
126275079,Yes
20940696,No
7842092,No
102098295,No
1464721,No
360659460,No
91451275,No
56126488,No
176923496,No
20725104,No
1341139117,No
39547724,No
19869133,No
81449152,No
177649464,No
2528477549,No
17207272,No
3234094484,No
15737594,No
1324097502,No
53550098,No
17055218,No
109957012,No
34916196,No
117163213,No
882080665,No
46929510,Yes
32174106,No
362247601,No
464652528,No
341782336,No
14909182,No
2238884626,No
583167077,No
20983939,No
2244024631,No
3968479217,No
19884529,No
247823511,No
2772294399,No
3456385393,No
370108024,No
29297130,No
322212897,No
46990412,No
80417283,No
204924508,No
2194937514,No
1681209787,No
2684411207,No
43617802,Yes
93036950,No
115477169,No
217478505,No
173449565,No
72958325,No
459414811,No
432631977,No
51787031,No
782900988919160832,No
25547524,No
91858249,No
150627187,No
60145892,No
1149291,No
249520069,No
1111512332,No
93680887,No
355118296,No
39481349,No
39034193,No
134224628,No
64743971,No
21901481,No
84043963,No
22521482,No
716858894,No
87177444,No
404436447,No
796428966,No
2347280246,No
434558465,No
22563632,No
20275190,No
46650229,No
3147697390,No
39676291,No
139165916,No
259519790,No
268535433,No
21391898,No
18462436,No
776868277444378624,No
17347849,No
318051536,No
160435815,No
20545576,No
236779140,No
129120198,No
22369099,No
14943592,No
16002149,No
43760416,No
174933353,No
296102483,No
19383954,No
1639136594,Yes
14457833,No
41651301,No
381370193,No
20942419,No
2541708894,No
59553464,No
16159321,No
781596449549250562,No
19303702,No
386603440,No
306349842,No
1549113302,No
30055872,No
144781839,No
171240785,No
48450018,No
18807516,No
2176387967,No
106226202,No
45659327,No
2881248985,No
783693715680403456,No
367905176,No
537274283,No
100856463,No
2196597495,No
307026383,No
130365577,No
112985258,No
328355214,No
18774780,No
22303606,No
20086466,No
16293078,No
22129918,No
616447014,No
500147183,No
1688112752,No
4874294056,No
732670136671313920,No
8864572,No
96631103,No
33763825,No
243929223,No
410966708,No
2414585990,Yes
5371602,No
67412476,No
101381642,No
703273536073441281,No
1433151373,No
18499269,No
14664983,No
369724927,No
308095918,No
38976197,No
559985798,No
37302778,No
2835401918,No
163963199,No
629790491,No
1894226707,No
457415010,No
87093720,No
4794504674,No
357401070,No
2861463970,No
28559574,No
39108601,No
121991229,No
994752650,No
718156061794959361,No
225238649,No
69755865,No
4539304393,No
614522642,No
1543201405,No
71279127,No
413488100,No
715369814399778816,No
2750197015,No
257533576,No
428190299,No
798847842550829056,No
55369308,No
2214797696,No
83636706,No
90495964,No
24038624,No
2790856567,No
36297302,No
2402132041,No
444100991,No
247724605,No
8740862,No
240081508,No
65790471,No
72036571,No
566379370,No
1870500607,No
45559550,No
309757122,No
351806152,Yes
789936647211196417,No
39890603,No
3028048097,No
707026269,No
272125098,No
721786338681311233,No
49066801,No
100339412,Yes
271641644,No
131875240,No
571839701,No
350388660,No
532095415,No
50601606,No
93693594,No
3259730341,No
100414514,No
798533033267642372,No
173143092,No
562366927,Yes
4235379560,No
833345197,No
1124757457,No
2841151,No
787917251273953281,No
840539215,No
17084827,No
4149786681,No
263063213,No
13476,No
727561060895625216,No
433323017,No
222950110,No
39143913,No
78216781,No
15190396,No
2790046598,No
302648885,No
362860027,No
22668418,No
299621613,No
585904856,No
757002082016595968,No
422289251,No
561635424,No
188048561,No
793611086775803904,No
1126818205,No
2920029551,No
932656033,No
45151921,No
401011569,No
768817137825746944,No
427732030,No
3112329991,No
1200603446,No
1098487784,No
703794552151384064,No
1342169138,No
387707304,No
1368629880,No
274962690,No
103464555,No
603129960,No
39189100,No
742318445253906433,No
102357306,No
376641182,No
416613533,No
2708504166,No
401417703,No
2436478914,No
30420973,No
216663544,No
3022121611,No
413904346,No
1239473694,No
1202674068,No
3318894126,No
768319670562594816,No
142202059,No
2307975359,No
27847210,No
100468594,Yes
2978509899,No
4881013240,No
2745156795,No
134810256,No
2437510734,No
199207325,No
36328605,No
411343806,No
807283112,No
771359221988360193,No
24585018,No
68716925,No
22931421,No
747496426742099968,No
120487125,No
203525025,No
15601717,No
163170036,No
962231755,No
2347127078,No
15289170,No
426482020,No
172524748,No
589136523,No
305857840,Yes
35424334,No
38483405,No
2838870535,No
1964114473,No
488315933,No
1021201022,No
1100876221,No
1142012113,No
2235597007,No
1410218906,No
15207529,No
2428683302,No
269701093,No
101281106,No
156028949,No
551360912,No
1737749366,No
72068059,No
4686732030,No
20258179,No
135975848,No
204431120,Yes
345876460,No
2409373158,No
147917902,No
2996230871,No
1375840513,No
1426169557,No
1451301258,No
1036308488,Yes
11921652,No
50161259,No
20758545,No
6438972,No
47678631,No
783170774592987136,No
337245834,No
70730074,No
230188261,No
20358234,No
359026224,No
6429282,No
6836922,No
308360852,No
271998432,No
1959727118,No
949371420,No
752172830234710017,No
57842789,No
51062231,No
20585607,No
4230218615,No
166639440,No
19169076,No
70115193,No
260259473,No
75684570,No
254758221,No
94583597,No
234533874,No
260303641,No
141982530,No
175745790,No
2296482313,No
87422232,No
1724102322,No
3336757245,No
724189970,No
176357673,No
583640509,No
1578211250,No
759836276421857280,No
3404642662,No
142336132,No
3377092467,No
4297936101,No
2994094181,No
160671279,No
730805019793084417,No
219659582,No
347748696,No
63969944,No
29728106,No
384176726,No
74750919,No
76070501,No
4898726015,No
339864755,No
1151687198,No
3145509142,No
1154173362,No
307277058,No
20754085,No
296091321,No
65798263,No
14579180,No
19183252,No
45854707,No
1331382218,No
4927024383,No
1471351405,No
787955435340963840,No
115183776,No
1149784848,No
496421780,No
696454631124299776,No
128488970,No
4558888055,No
272464645,No
17089287,No
405571289,No
37946234,No
445000916,No
1000196282,No
1332619080,No
19466684,No
100054985,No
354420398,No
141825371,No
4119838889,No
362570313,No
432640011,No
29564945,No
44579937,No
400160847,No
1189778617,No
776052532279848961,No
2811064347,No
403583420,No
52882287,No
17723801,No
1661750371,No
2663691679,No
1886749518,No
100492517,No
280219418,No
127661496,No
204014561,No
163312261,No
15994251,No
248235102,No
468930314,No
136309879,No
2474742326,No
31185223,No
73776973,No
171850503,No
16811143,No
162537044,No
46695189,No
192038647,No
209702451,Yes
532670919,No
608713118,No
2826533876,No
14641347,No
1176304364,No
3294994543,No
119882978,No
390715688,No
184327617,No
1974766471,No
2890200662,No
1182576343,No
465813458,No
135502850,No
541225785,No
17812154,No
2278059685,No
74783759,No
28798043,No
270375787,Yes
11346592,No
49449084,No
32610814,No
483534529,No
40040544,No
13115722,No
523766861,No
18727375,No
509562394,No
1438929086,No
3221481337,No
1001811912,No
773836591953477632,No
18365861,No
1971702318,No
104940730,No
17516862,No
22420712,No
80940944,No
102453470,No
23323328,No
302140545,No
54653562,No
2809021005,No
2259952085,Yes
706566780,No
613397647,No
23846387,No
2352468495,No
20023001,No
302494107,No
741122089,No
238865844,No
1317501266,No
2601361880,No
2386387016,No
145173032,No
298032377,No
18374624,No
20949326,No
721033320,No
14623584,No
75590204,No
245974375,No
66483383,No
702926112586915840,No
14207831,No
3793208116,No
21352952,No
46710008,No
43098053,No
436735777,No
268840105,No
733420123,No
88667806,No
706916183044395008,No
63519694,No
71308901,No
3126644265,No
794007645912961024,No
1036909446,No
19585689,No
19241818,No
727607632026963968,No
300347019,No
47334501,No
2748575021,No
274498719,No
1474235352,No
244877786,No
40817603,No
52153129,No
98376265,No
1410524233,No
39981806,No
3501914299,No
19064035,No
20102540,No
27861041,No
20677803,No
724405523039154177,No
75021813,No
14674489,No
616764708,No
81051961,No
3234224554,No
236698395,No
50978209,No
84665487,No
2447979388,No
20110100,No
303050486,No
130880279,No
1411316072,No
2382556428,No
1887321529,No
3983451,No
61000189,No
394901408,No
2386909909,No
182798124,No
97881047,No
231233965,No
17704456,No
230699246,No
362037835,No
2666930880,No
1311229880,No
27104864,No
736942125955350530,No
631922808,No
134441618,No
2857602875,No
546341968,No
2204688295,No
176594328,No
69316878,No
414199689,No
565729091,No
3010608646,No
2531044879,No
160207018,No
37954509,No
286878865,No
462183860,No
3223924074,No
451351464,No
23351567,No
4830373930,No
2148935052,No
100812916,No
3491410174,No
711911823180701696,No
202408813,No
85671767,No
2455443731,No
741736258087555072,No
2810379978,No
200161095,No
717874126745165824,No
56059079,No
3258909594,No
577875585,No
38803772,Yes
54661186,No
487585873,No
85128221,No
75926289,No
271780092,No
49577715,No
2214993290,No
3016905330,No
2877029784,No
15425623,No
182870719,No
1442384731,No
768856,No
14395933,No
1719443911,No
3410461455,No
1191357403,No
424817850,No
84303818,No
2333986655,No
1406113056,No
148965893,No
19059957,No
196309405,No
158477287,No
62882873,No
714357594429624320,No
150359654,No
19935499,No
1671883141,No
411518320,No
14874668,No
3190925202,No
2987267241,No
872709084,No
186780458,No
2586634320,No
2522487799,No
756911903780249600,No
111327910,No
121843006,No
273571191,No
582981837,No
14628431,No
2419698139,No
20440954,No
462129514,No
709958425908809728,No
15115595,No
16554812,No
2424105440,No
108515417,No
351687001,No
40435842,No
765878594,No
14919697,No
194235018,No
775760642334679041,No
26098474,No
636403583,No
220351462,No
29835008,No
116743167,No
55599346,No
729613069,No
369455905,No
30992650,Yes
73518272,No
29944970,No
67008051,No
821754,No
3428866408,No
294783981,No
33999732,No
19667982,No
21553468,No
2325986832,No
985488008,No
234734455,No
337037506,No
224131376,No
23546932,No
150627558,No
4104563953,No
1968680929,No
21716485,No
163000247,No
82282101,No
41440120,No
50031538,No
19493996,No
109078643,No
2457511662,No
1089744487,No
50840885,No
192716218,No
44544430,No
126198197,No
215234691,No
4706170160,No
3295873235,No
23637312,No
362107927,No
189757474,No
86338748,No
363083937,No
802170450,No
20433550,No
3066866387,No
617939434,No
20149406,No
2325520489,No
59679253,No
2221463849,No
2936795944,No
851509518,No
366433397,No
475286920,No
1335117152,No
357675381,No
2745563227,No
232254662,No
789101445622616064,No
27840856,No
1894314398,No
106546836,No
467330944,No
231242626,No
52867382,No
2372829579,No
64847604,No
66205268,No
388201143,No
320989396,No
703177316222894080,No
2789078416,No
111618370,No
3146735425,No
437137140,No
734562935117361152,No
123786840,No
518082535,No
754614798600503296,No
2203777177,No
731106299304398848,No
223831554,No
50806371,No
46921021,No
2358968898,No
804709879,No
20175594,No
4867201349,No
130562268,No
456626222,No
360958018,No
27226843,No
1628707292,No
3313953347,No
313007804,No
354568770,No
198280861,No
239930106,No
324356017,No
1690554211,No
3234505548,No
2353497608,No
718148253154455553,No
1125508832,No
2538269001,No
310982277,No
398764645,No
18862091,No
3529450754,No
545766641,No
701959850524172289,No
80467416,No
359166210,No
459525738,No
180951047,No
108623154,No
43745768,No
104474276,No
4892425227,Yes
9936112,No
709304977,No
1236535040,No
18220706,No
51705596,No
558055764,No
17660203,No
177602645,No
27515564,No
938956316,No
3550255215,No
23831269,No
262505398,No
311141365,No
15142607,No
95632269,No
315847121,No
2177400811,No
735949802555494401,No
464894610,No
35651309,No
784841798757867521,No
94713291,No
353946637,No
23463042,No
18435372,Yes
530991166,No
448198240,No
147466515,No
29556607,No
2163554173,No
19561280,No
629386380,No
24274762,No
2739083399,No
17893066,No
77238643,No
14485559,No
48229732,No
372078518,No
5514852,No
91489196,No
44602971,No
15381530,No
785335641567399936,No
247129746,No
285198348,No
1142708088,No
23987086,No
54692356,No
3152925899,No
219972908,No
15719115,No
39236354,No
2920314764,No
56783725,No
400974596,No
263702645,No
463873324,No
136436560,No
42674100,No
2359888806,No
145874524,No
774275636101873668,Yes
1306172023,No
426789868,No
2448319279,No
55693415,No
2233256971,No
79697957,No
62814508,No
3312418358,No
102404229,No
42514015,No
10676462,No
72573,No
353661043,No
35052433,No
286235883,No
1341265634,Yes
1432735982,No
1267884572,No
2763269797,No
318392592,No
24695389,No
174116522,No
332932185,No
800007889582694401,No
1406012990,No
125271226,No
2685945696,No
800013150800052225,No
281331624,No
22209374,No
2561996790,No
68553165,No
18990229,No
87778658,No
937386000,No
346821008,No
700913978613112832,No
25178941,No
214049826,Yes
2288667011,No
800029778539663366,No
16446755,No
6125442,No
30498075,No
54303638,No
45573099,No
384493607,No
15458897,No
1025536741,No
299829539,No
34669158,No
707773370,No
423288644,No
103916371,No
63904387,No
3053425841,No
198172229,No
189676384,No
443128256,No
720631451595730944,No
179182763,No
1685411,No
29273957,No
1535171107,No
92751394,No
331026898,No
3292659112,No
3249969534,No
740933246,No
338778213,No
188909741,No
2842757176,Yes
791621557,No
343400040,No
255806428,Yes
17836135,No
50875045,No
14385307,No
308668205,No
61238575,Yes
1737098306,No
788180958327496708,No
2455549007,No
2150967346,No
548994187,No
2908713154,No
234411699,No
36302301,No
43623328,No
531647275,No
762703321,No
18347016,No
2335238040,No
197987603,No
36087548,No
259958445,No
237326469,No
772509729620946944,No
1337220458,No
18339499,No
277514568,No
14788643,No
15435643,No
133331869,No
713410649578049536,No
392979982,No
20146280,No
35351010,No
44331382,No
2896806238,No
17405012,No
19902151,No
800070297743282176,No
7795092,No
1118925529,No
470481043,No
541924628,No
176880919,No
17718528,No
798974954167554048,No
39766228,No
2940118313,No
1252182044,No
23612270,No
778722474,No
1122913464,No
156060699,No
3178584881,No
2344654473,No
3065043675,No
2969821001,No
3296969429,No
295914126,No
729118616,No
2871931827,No
19711802,No
741766918047203328,No
3050694503,No
440374871,No
764956609,No
813912673,No
58878430,No
1418181036,No
600461531,No
3897672857,No
28834961,No
737119203056967680,No
426690113,No
379326796,No
1600602589,No
399537469,No
61751514,No
56141349,No
26229798,No
741559425866010624,No
2966696381,No
22146994,No
30695736,No
2488667779,No
1563419432,No
605164440,No
15428835,No
26503214,No
1307695656,No
163289933,No
260369563,No
256444816,No
288471472,No
274009512,No
118934371,No
56937718,No
2198497396,No
22371039,No
1074350893,No
20385487,No
786296705264287744,No
23029619,No
2804124909,No
413029705,No
15706176,No
2859701,No
3295839460,No
1648042608,No
388488683,No
23153717,No
1484214871,No
3177063691,No
372419089,No
99585597,No
1250127331,No
233312787,No
21994406,No
53428538,No
252253953,No
89854308,No
112260814,No
3229780178,No
303571901,No
2574384075,No
14482449,No
358553200,No
721517433538916352,No
39453137,No
11706452,No
165612240,No
1431216638,No
2369633411,No
430809048,No
3081295815,No
283334613,No
552885703,No
549814903,No
472489822,No
28470566,No
15506142,No
1361280048,No
213917715,No
1018357106,No
40579242,No
46719444,No
575936418,No
31336494,No
2554609460,No
2546490091,No
184279729,No
33252526,No
3051678036,No
525954482,No
547837199,No
4119844480,No
345772038,No
338064537,No
142965641,No
305962586,No
102051985,No
998124780,No
3284705058,No
172256673,No
10766,No
719489537261625344,No
138508778,No
18419676,No
176780438,No
272773145,No
15541644,No
31192429,No
705096776,No
2354415577,No
3433143912,No
170900763,No
392214845,No
174731651,No
1180696620,No
615740736,No
16453403,No
210462093,No
755249551083122688,No
305586681,No
357587671,No
123395375,No
3892397657,No
59049313,No
2950644171,No
3011852838,No
48062543,No
266253359,No
901548582,No
20895205,No
727015442729017344,No
236232616,No
83611804,No
60761780,No
401161236,No
3266548591,No
3267792744,No
46663356,No
560133053,No
343594988,No
2184528630,No
4126939212,No
3314749976,No
16606729,No
3181077277,No
15509365,No
798486528,No
25429629,No
114130230,No
1573702586,No
194671239,No
107000096,No
15855472,No
85103117,No
2834315883,No
121735661,No
136149094,No
1008060450,Yes
65671766,No
14734628,No
325539957,No
35409565,No
102693073,No
2361238934,No
3072746393,No
84244507,No
41087636,No
220146294,No
89387618,No
2849750228,No
800254010045235200,No
1062363906,No
283536994,No
21205770,No
1567605745,No
191715267,No
2512416025,No
1650635150,No
1086521000,No
1412117684,No
735773211451760642,No
294643011,No
991586528,No
499189122,No
926503100,No
991453406,No
21255461,No
97207982,No
77475480,No
513440750,No
99487477,No
103806631,No
62593407,No
78846651,No
2329223456,No
66303237,No
339832957,No
329311529,No
186396137,No
46182315,No
2960615859,No
3742966155,No
41338557,No
1919676506,No
2230205780,No
2513763727,No
558637678,No
1219487846,No
4382170643,No
54149487,No
280615672,No
26915435,No
2190895568,No
2993436715,No
24877304,No
2207960883,No
576407624,No
16950004,No
174330911,No
198569143,No
14742294,No
14236062,No
193235019,No
37427112,No
59858166,No
3227268308,No
1057665338,No
2850354907,No
503768825,No
1099337910,No
1384473733,No
27213120,No
336926278,No
1341621092,No
584718381,No
439456118,No
159263436,No
19016723,No
284157036,Yes
15787103,No
749279630,No
549472967,No
367730005,No
4655632529,No
88292193,No
40679962,No
25106749,No
714410708654493696,No
351511746,No
1517391378,No
3409148482,No
235256727,No
105833961,No
23453831,No
100736255,No
17833288,No
82408713,No
3365770655,No
40587458,No
32947886,No
2217949208,No
20250863,No
2877527307,No
2400350624,No
175343365,No
3492828133,No
288858454,No
44925306,No
14529167,No
372417112,No
180014124,No
2569727633,No
277171700,No
50294443,No
777549258,No
4264297743,No
3834264970,No
1895193422,No
15485578,No
28020360,Yes
43047860,No
17214068,No
17222771,No
259878118,No
1904855725,No
46165529,No
29575514,No
58427247,No
3379619679,No
20843034,No
2519967950,No
94343337,No
387400640,No
1231623577,No
175408947,No
2326570559,No
313555125,No
38240110,No
3240996641,No
772002303050035200,No
22755173,No
315874821,No
58544041,No
2462408257,No
946467277,No
69642979,No
1635662430,No
3310450169,No
191023805,No
16267103,No
2251217125,No
289820134,No
15778256,No
33867511,No
710965726056583169,No
31734795,No
75810365,No
287507644,No
375869690,No
26580403,No
1350309146,No
26868028,No
3265817404,No
7959232,No
759078231282638848,No
15855611,No
86524944,No
69329991,No
1553335416,No
319263865,No
39941523,No
377038855,No
4062613199,No
898243878,No
269668728,No
33823980,No
15151130,No
146474152,No
2698048315,No
17001077,No
758270503983386624,No
843646129,No
97826794,Yes
294662446,No
537228017,No
4034191077,No
397583631,No
224221367,No
476779298,No
128567981,No
795994325666643972,No
1399656060,No
317235089,No
8893542,No
408023435,No
31692855,No
53991200,No
111682405,No
3356605072,No
212376850,No
3236383873,No
914799030,No
41782418,No
131310401,Yes
264641850,No
189583055,No
121293034,No
259594608,No
3246859205,No
2963141866,No
11305532,No
115394346,No
47828355,Yes
1130438024,No
269474726,No
2784202105,No
4024809735,No
247494076,No
434476472,No
794384544426115072,No
344299153,No
797604666951528448,No
41520101,No
181956696,No
226868965,No
153161497,No
108289005,No
343116032,No
193571474,No
2834723770,No
35890164,No
282585489,No
273174529,No
87540344,No
4818190945,No
383913730,No
237992556,No
2380004989,No
473979454,No
94971943,No
94410491,No
1716777709,No
38315571,No
89980430,No
3119433189,No
131499245,No
354611961,No
592952908,No
23422003,No
266200679,No
1201417339,No
461108425,No
2811506728,No
4184366817,No
327014020,No
543471698,No
29848419,No
78055287,No
561409918,No
1341576906,No
57288504,No
761804272958713856,No
26437630,No
497265652,No
298927029,No
786325716275195908,No
8244532,No
302134862,No
51304946,No
250322589,No
711572356699783169,No
3383049221,No
496295882,No
701434220615438337,No
863823704,No
19561081,No
132710839,No
387870914,No
198896010,No
140738682,Yes
123025723,No
577565852,No
15813022,No
109925929,No
337668968,No
2595468091,No
459386427,No
946375664,No
61149346,Yes
1279137632,No
350880926,No
116193719,No
1081254876,No
142367546,No
37408744,No
132005269,No
347469461,No
61704955,No
280209413,No
759703987,No
1679087676,No
356247727,No
3676929742,No
2471428339,No
262822356,No
37951028,No
386807990,No
24939660,No
114421715,No
69927346,No
48958647,No
2843246140,No
561325465,No
2605164456,No
147460928,No
140830425,No
753154724,No
17810847,No
381542391,No
1020993602,No
1552602110,No
1076442812,No
21958732,No
711115431206068224,No
2614781971,No
30765106,No
24233106,No
14390535,No
349933614,No
20626654,No
2548386882,No
216172618,No
4676322578,No
2392150831,No
2512256175,No
15800559,No
256778398,No
1942005980,No
737539309,No
24179330,No
17290429,No
9517462,No
434485895,No
23635205,No
1362528962,No
913358126,No
26301862,No
7953342,No
14165197,No
57003130,No
48143227,No
540932531,No
191183707,No
20069339,No
1518478992,No
18717602,No
219820054,No
2309826526,No
20191009,No
39537029,No
481447542,No
1066864868,No
922302955,Yes
357888999,No
81670256,No
20903962,No
19227346,No
